[로그 시작] 클라이언트 2 로그 파일
[파일 선택] c:\Users\USER\OneDrive\바탕 화면\G1HW3\taein/Expression2.txt
[158번 수식 전송]: 10/10*10-1+1/9+3-10*2/2-1+8*1+8/4/7+3/10-5*6*9*4-8
[149번 결과 수신]: -917.581746031746
[159번 수식 전송]: 6+4-6-6+3+8-6+3+4+8-10-10/6*10*2-6+8-5*4-8-2+8/8*3+1+5/5-9-10+4*4
[150번 결과 수신]: -45.57857142857142
[160번 수식 전송]: 9*7*3/6+4/10*8-9+2+4-7*8*6
[151번 결과 수신]: 2306.3194444444443
[161번 수식 전송]: 1-10*6-3*6/2*9*6-3-6-4+10-7+7-7+6*5+3/5/7-5/10*6+1/4/8+3*1+2*6*1*5-10*8/10/8-1+8*9/5+10-1/6*8*1*5/7+2
[152번 결과 수신]: 230.6062358276644
[162번 수식 전송]: 9/5*1*2*5/2-8/4-7*4+8/1/8*6*2-10*9-5+9*10+7/2*8-8-6/1+6/4+1*7+7+4/1/3+10/5+8-3-4/10+9-3
[153번 결과 수신]: -19.53888888888889
[163번 수식 전송]: 2/1/2/10-3*2*4+1+2/9+6*7+5/8*1+1+1/7*9+3/8+6/3-5+2*1*6+6*10-5
[154번 결과 수신]: 256.24298941798935
[164번 수식 전송]: 4*8/5*4/2/4*4-9/6-2+7/9/1+4
[165번 수식 전송]: 8/5+9+10-2-5-10*3/3/1+9+6/10-9+7-6+10/6+2-9*5-10*3-1*5+7+6-1+5-5-9+6+5*9-4*3*1+10
[155번 결과 수신]: 212.16224489795917
[166번 수식 전송]: 4/2*2-6/3/7-9*7/1*8*10/3-10-5-9-2/9*10/5/7*4*6-9*7*2-8*10-1*1-10-5-9*1-9/8
[156번 결과 수신]: -129.7825396825397
[167번 수식 전송]: 1+10/8-3/8/2/6/7-9/10/9-9*6-10+10/8/4/9+1-10/3*8/3+5/5/2+5*2/10-6/10/5-10-1+2+7-3-3+7/1*5+1
[157번 결과 수신]: 460.0
[168번 수식 전송]: 9*8+3*1+6-1+9+3/7+3*4/6-5*3-5+10*4-8-1/8
[158번 결과 수신]: -1078.3031746031745
[169번 수식 전송]: 7+10*2*8-4*2/2+6/10+3/8+3*2*7+8/5-8+9-6/8*6*3-7+8-6+2*5+6/8/6-5/7/10-7*5/5+4/2/9*3+7
[159번 결과 수신]: -51.33333333333334
[170번 수식 전송]: 6/2*6+5/5-9*7/2-8+3-6/8+3/3*1-5/5-6-8*10*1+6+2+3+10*8+5*2+8/8+4+10/2+7+3
[160번 결과 수신]: -304.3
[171번 수식 전송]: 4-10+1/8*5-7+2*3-1*9
[161번 결과 수신]: -441.4354166666667
[172번 수식 전송]: 9-4*2+2+4-2-1+5/6-1*5-1/10/7-7*3/8*7+3-9+8-8/7-3-6+1-6*3+8-7+6-9-7/5+9-6/4
[162번 결과 수신]: 29.433333333333337
[173번 수식 전송]: 6-9/9*2/1+1-2*2*5+4+7*8/10*1*9*1+2*6/6-6-9+3/2+6*10-10+2*6+3-2*1/6+9/4
[163번 결과 수신]: 86.6079365079365
[174번 수식 전송]: 8/4+8+7-4*5*6-3+9*3+8*9+5+7-2/9+1+6*4-8/10-3-3+3+2*9-5+3-10/2*8+1+10+9+1+7-6+10*4*7*8-2*10-2/9*4*9
[164번 결과 수신]: 14.07777777777778
[175번 수식 전송]: 2/7*7/1+6/10+5-7-10+8+1/5*9*8*8-5+6/2*7-3*8+10*10-5-5+2+3*3+7-3-1/8+10/7*5*4/6*5/10*3*2/8*1+9-6-3
[165번 결과 수신]: -19.133333333333326
[176번 수식 전송]: 9-1+10-8/3*6/9-9/9+4/6-8/7+5/1+4/7
[166번 결과 수신]: -1933.9345238095239
[177번 수식 전송]: 4/1-9+7/7-3+8+1*10+3-8/9+9/1*2-2/3/9*7*9*2*5/8+4+2+1-6-8-3/8/8/1/4/9-5*9*4*5
[167번 결과 수신]: -40.32863095238096
[178번 수식 전송]: 8*9/4-10-9/3*8/2-1-2*9*1-1*9+5/5-10*2*10-5-8/2+6
[168번 결과 수신]: 103.30357142857143
[179번 수식 전송]: 7*1+4/10+8-5-5/4*6-8+1*10+10*10+6+5*4*10*1/7-6-8-8+10-4+3*8+8*9
[169번 결과 수신]: 200.79523809523806
[180번 수식 전송]: 10+3/2/1/2*7+10*6*6+8*3+10/7+8+5+2*8*4/6-2*7/2*6/3+10/6-5+9+3/9+5*8/2-9+7-3/3+1-9*3+6*9-1/5-8*3*10
[170번 결과 수신]: 16.75
[181번 수식 전송]: 7*7*9/2+10*4-10/6/8/4+3+7-1+6-4*8/4-2-10-10*9+6-7*9
[171번 결과 수신]: -15.375
[182번 수식 전송]: 6+9-3*1*3-4+7-3+6-2*7-2+6/7-8+10/8*5+7+7*8/10-6+5+6+8/1/5-8/4*9
[172번 결과 수신]: -39.59880952380952
[183번 수식 전송]: 6+1/4-8/9-5+6/1+7+1+9-9/9*10-9+4-10*3+1*7*3+1*9/2+6-4/5-2-7*3-4+10+10*8/8*1+9*4/2-7/6/5*6*3/3/3/10/3/6-3
[173번 결과 수신]: 94.81666666666668
[184번 수식 전송]: 9*5*1/2*1/5/10/7/2*1*9+8-3/6
[174번 결과 수신]: 2235.9777777777776
[185번 수식 전송]: 10+9-6*1*1*8/9/5-7+7+8
[175번 결과 수신]: 212.4607142857143
[186번 수식 전송]: 9/9+3+1/6*3+8/1/6*1-7/1/8
[176번 결과 수신]: 20.31746031746032
[187번 수식 전송]: 10/3+6*9/10-1*10/9-2-7/8-9/9*3*6/10+1+6*5*4-9+8+2/5/6+7+4/4+8/7*8*6/1/9-3/3/7+4/2/7
[177번 결과 수신]: -881.7235243055555
[188번 수식 전송]: 10+9+9*1+8+5*8/4-8/10-5+2*10-7-4+10+6+8*6-6/5+10-6
[178번 결과 수신]: -234.0
[189번 수식 전송]: 6-9+10+10+6/8/5/7*7*2*3
[179번 결과 수신]: 219.4714285714286
[190번 수식 전송]: 1-7/8/4*7+9/7-3/9*1-3/7*8+7+2*6*10/10-5+3*9/8+6*9/3/9/1+2
[180번 결과 수신]: 221.14523809523814
[191번 수식 전송]: 7/6-9/3/2/5+7/7/7*2+6-4/10-9/1+5/1+1*2-10-6-7+1/7/4*2/7+3+8+6/10
[181번 결과 수신]: 108.44791666666669
[192번 수식 전송]: 8/2+6-7-9*10/6-10+10-7/2/8/10/8+7+5/10-9+8*6+7/10/3*9/8*7+2/3+7-9*2/10/2-10-6+8+7-7*7+9-3
[182번 결과 수신]: -3.692857142857143
[193번 수식 전송]: 6/10/8*4+6/4-5*6/4*1-6-7+1*3*3+3*7-7+4/6*8*7/10*4+7*8-9+2-1/5-3*6-8+8+2*5+8*10/8*5/1+6+1-4*1/8+10+6-1/10
[183번 결과 수신]: 17.058518518518518
[194번 수식 전송]: 10-10+10+8/8*6*7+1/5/1*7-9/2/5-7+2-6*8-5+6+3-2-3/7*10-1
[184번 결과 수신]: 7.789285714285715
[195번 수식 전송]: 5+3*8+6-9-1-9+2+8/8*4+5/10+2*4/10-6/7-9/3/7+6/3/5+4*8*3*8/4*5*6
[185번 결과 수신]: 25.933333333333334
[196번 수식 전송]: 1-7-4/2/4*5/1+2-5-1*7-3-7/8+8*3/5+7+10*6-6*2-3-10+3+9-10/10+10*2/5+7-2*4+4-4/3*4+7+9*8*5*5-8-9/7-4/6
[186번 결과 수신]: 4.958333333333333
[197번 수식 전송]: 5/6-4*10*10/3-9+6-9*10-1-10+5-7*7+3/4
[187번 결과 수신]: 137.25198412698413
[198번 수식 전송]: 8-2*6/9*9-1+5+1/5*4/9/8-2/1+10/2-4*3-2+3*10+7*2+6*7/7+2+8+8-7-1-4*8/9+6-10+3-1*9/8/7*8-2+3
[188번 결과 수신]: 116.0
[199번 수식 전송]: 7/4/8/9-5/3-2/8*10+8-3/1*5+5*7/7/9-5/1+8/3/10-4-7+8*3+5-4/1*1*7-10-6/7/6
[189번 결과 수신]: 17.9
[200번 수식 전송]: 3/5/8+7-1+9*9*9*6/6+8-10+6-1+6/1/1/2*5*2-8-5*7-5+7+10+8*6-10+4*9-4/9*10*1+4-8+6+9*4+1-8-2/10-3*1+8+2-6
[190번 결과 수신]: 18.367559523809526
[201번 수식 전송]: 5-2+5-7/2+3-2*1-3-6/3-3-5*2*1*6
[191번 결과 수신]: -6.637414965986393
[202번 수식 전송]: 3/9-7+9*9-10*10/7-2-7
[192번 결과 수신]: -0.9013020833333343
[203번 수식 전송]: 10-7/8/2-8/2*10/4*3/1-1-3/5/1*2-7-2-2-3*1*9+9-4/9+10/3-2-4/6-8+10*2*4*4-1/5/9-6+10+3-2
[193번 결과 수신]: 132.43333333333334
[204번 수식 전송]: 10+10/3-9/4+9/6+8*1+5-9-8-9*5-9-7*5/3-2-4*9-9/3-1*10+4-3-2+6-5/7/1/9+6-5/6+6/7*9
[194번 결과 수신]: -3.7857142857142856
[205번 수식 전송]: 5+9/1*1/9-10*2*5*8-10-3+6*7+6+5-6+4-7/4/1*6-8-3+8/9/8-4/8/10*6/10-6
[195번 결과 수신]: 5782.414285714286
[206번 수식 전송]: 6*4/6+10+4+7+1+6*6/2+7-7*5*4-1-5/4+8-5/8/3*9/8+9+6/4-7-2+10/4-9+7+8+1+7*8+10/8*5/7*5/5-6/9/2*8*10+5-2
[196번 결과 수신]: 1834.1392857142857
[207번 수식 전송]: 6-2/2+1-1/10*7/2*9+4+5
[197번 결과 수신]: -279.75
[208번 수식 전송]: 8+1*5+2/6/10/2*6/10*5-3+1+10*4-3*5-10/6+5/5+5*8-1-5+5+10+1+7/3+5
[198번 결과 수신]: 44.16984126984127
[209번 수식 전송]: 3*6+5*1/3+5-4-5-10/5*3*8+6-8/1-6*5+7+4/9/8+4-5/8+9-10/4*2+2
[199번 결과 수신]: -35.46299603174604
[210번 수식 전송]: 10+8*4/2*1/9*8-9/6*7+4/7*7/7+8*1/9/4/3*9*4+8*9/7/2/2-10*3+10+8+7/5-8+5-7-3*9+9*9/4/8-6
[200번 결과 수신]: 838.4305555555555
[211번 수식 전송]: 4*6+7+8+8*9+8*9+8/2-3
[201번 결과 수신]: -62.5
[212번 수식 전송]: 10/5/10*5+2-4/6/7+2+6-3/4+7*3*2
[202번 결과 수신]: 51.047619047619044
[213번 수식 전송]: 6+3+7-9/9-1/4+5+8-6-7+8/4+5/2-3+1+2/6/5+2+10-7-3-10-6+10-4/10+3*4*4+10*1+3*5/1
[203번 결과 수신]: 265.5625
[214번 수식 전송]: 9-5/10-6+10*8+6/8+6-8-3/9+4*9+6*5-6/4+5+9-8/8-10+10/1*5*3*6-2*1+6-7+9*6-7*3-2-9-5+3*2+6/9/9-7*2
[204번 결과 수신]: -90.28174603174602
[215번 수식 전송]: 9*1*4+9+10/10-2-6+8-5+7+3*1/7*2*3*9/7/6/10/9/7*10/4-6-4-5+5*1+10/3-10+3*3*3/10*10-1+2
[205번 결과 수신]: -783.4188888888889
[216번 수식 전송]: 1+10-9+9/6-2+1*10*5*4-4*8*3*8+6*2+10*7*8-7/3/4*2/5+2/8/7-8
[206번 결과 수신]: -39.25818452380952
[217번 수식 전송]: 2*2*10-4-8*4/3/5*3/7-8+9-3+6+7+5-9*10-7-1-4/9*2+2*9-10*7*5/4+3*8/2+3*3+8*6-6-1*7-3/5+4/5*8*5
[207번 결과 수신]: 11.85
[218번 수식 전송]: 6+4*3+9-5-8+2+4/9*8+7/6/6+3/7*9
[208번 결과 수신]: 92.71666666666665
[219번 수식 전송]: 1*7-7+1-1-5/7/5+4+5+4+7*7+7-1+10+2/3
[209번 결과 수신]: -47.90277777777777
[220번 수식 전송]: 3*3/10-5/1*9-5*10-5-10+4
[210번 결과 수신]: -31.53700396825397
[221번 수식 전송]: 8*10+2-1/5-2+7+4*10*9/4-1*10/8
[211번 결과 수신]: 184.0
[222번 수식 전송]: 3-9*6/9-6*4*2+5-7/1/9*2+4/4+5*9
[212번 결과 수신]: 52.154761904761905
[223번 수식 전송]: 5/1*8+7-7+2-2/10*9+6+4*5+5-8+8-6+8/3+5+2+4+8+5-2/5+8/1+5-1*5-2-7+2*4+8-4*1-4-3/1*4*2*3*10*6*5-8/10
[213번 결과 수신]: 85.91666666666666
[224번 수식 전송]: 2*1+5/2*8/5-9+1/9-5*10*9-5-6*2/6/3-4*2-5-8*6-10-7/10-2+4+4-3*3
[214번 결과 수신]: 1054.4907407407409
[225번 수식 전송]: 9*7+2+2+5*9*8/5+4*1-4/4/4+2*2/6-10/7/6+9/8-1/2*8*6+2+5/6/3*1/8/7/6
[215번 결과 수신]: 59.33551992225462
[226번 수식 전송]: 7-9/6+5*9-7*5-4*10*3
[216번 결과 수신]: -2.697619047619048
[227번 수식 전송]: 3/3-6+6-3/9+3/5+8-6-8-3-1/2+1-10/5+9*6*1+4-7-5-7*5+4-5-3/2
[217번 결과 수신]: -29.903174603174598
[228번 수식 전송]: 9-3*5*8*5+5-1*10-10-6/7/3/8/1/2*3/2-8*3*1+5+1*1/8-6*10/8/9+6-1/7+6+6
[218번 결과 수신]: 23.607142857142858
[229번 수식 전송]: 7+10+7+5*5+7*3-1-7*1*1-8*7/8+6*8*4/5/4*3*7+10-10*8/9/1-2+10/6-8/2/6*4+2*10*10/2/3*2+4
[219번 결과 수신]: 78.52380952380953
[230번 수식 전송]: 7/10+3/6+10/5-8+5+1/10+3*8/2*4-8/5-3-1+5/10+1+7-10/6*3*8*8+4+8-5/2+6*7*1*8+6-5/2*4/9-6+3
[220번 결과 수신]: -105.1
[231번 수식 전송]: 6-3+6*4+4+6-2-1-4*8/2*3/7/8*6/8+3+5/1/6/1/8*10*10-3-6-1-8*8*7-7+4/1/7+1+10+2+5-10+9/9/2+6+10-6-6
[221번 결과 수신]: 175.55
[232번 수식 전송]: 6+2/6+8/6/8-8*1-9+7/9-9*2/5+9-4-10+3*9*6*2*2/8/9/9/1*5/7-9-4-8/6-5+6+4-6-8/6*2
[222번 결과 수신]: -1.5555555555555571
[233번 수식 전송]: 4+4+3*10/6-1-10+2/7/1+3+8+1*7*8+1
[223번 결과 수신]: -21502.333333333332
[234번 수식 전송]: 2/10-9/6+2-6/6-5*10+6-5+8*7*5+8+1+7*7*1/5/3-5
[224번 결과 수신]: -533.2555555555557
[235번 수식 전송]: 5+1/7+7-3-3+9-5*1*5+3-3*8-2-2*7/3*8+7+10-8+6+1+10/4*1+5-10*7+1-1*6/6/10+8+6+5+2
[225번 결과 수신]: 122.30439814814814
[236번 수식 전송]: 6+4+3+2*9+3-9/10*5/7
[226번 결과 수신]: -104.5
[237번 수식 전송]: 9+3+1/2/5-9/4*7+4*5/4-9-4-3*4*1-9/1/9*10/7*5-3/10/6
[227번 결과 수신]: -0.7333333333333343
[238번 수식 전송]: 3/6+4/10+6/4+6-2*8/7-2-8-9/1*9/5*8*8/10+4-7*6/2/6*1-1*7*9+6-1/4/4*4/9/5/6+7/9
[228번 결과 수신]: -607.8779761904761
[239번 수식 전송]: 7+3+3/9*5*10-1-5*5+7-10-9/8*2/9*5-4*7*6+2/4/7*10-1+10/6+7-2/8*9+8-1+3/5/1/7+1-1*1-4/5*1/4+7
[229번 결과 수신]: 325.37777777777774
[240번 수식 전송]: 7+10-6*3*10+10+8-8/10*4/4/1*3/2*4-5/2
[230번 결과 수신]: 78.58888888888887
[241번 수식 전송]: 1*2-8-1*7*4+3*7/1*8*4*4+8*4+5/7*3*9/3/2*6*9/9*7/3
[231번 결과 수신]: -405.1547619047619
[242번 수식 전송]: 7+2-10*7*10/10*3*9*7-4-10-9+7+1+2*10+7/6-10+4*6*6*10-1/5/2+7-8+10*10*6/7-3*2/8*3-8*1+9/2/2+3
[232번 결과 수신]: -35.60793650793651
[233번 결과 수신]: 70.28571428571428
[243번 수식 전송]: 3+6+4-3*9+5*10+7*6/10/6/7*2*7-10/4*7+6*3*2*4+1/5*3
[234번 결과 수신]: 237.96666666666667
[244번 수식 전송]: 7+5/1+9-1+1+2+6-10-4*7/1+8+3-3/3/9*4*8*9+5*10+8-3-7+4/4+2-4*9/4-2*2/6-2*10/10+4*9+5+10/8*2*2+1/9-5-2+10
[235번 결과 수신]: -94.7904761904762
[245번 수식 전송]: 2*8*1+2*9-2-10+5+6-7*8*1*1/4+7/7+1+4/7+8+9*3*4+10+7-8-2*8*7*8/2-6/10+6/7*9/6-3-10/5-8-2*10-3-5/2+4+8+9+7
[236번 결과 수신]: 33.357142857142854
[246번 수식 전송]: 8/7/6*7*8+4+1+7/10/4+10*9*10+7/6/8+8*3+8*3*8/5/7-8+7/4+4+6-5+7-2+5*3+1/3+5*2+1+5-10-9
[237번 결과 수신]: -30.84285714285714
[247번 수식 전송]: 3-1*1*9+10-9+9-6*2-6+9-3-8*3+4+4-6*1+4*8*1*5+5*10-4/5-3*9*5*10/1/10/8+6*4+6/3-7/9-7+8+9-9*2*7/9
[238번 결과 수신]: -163.28886243386242
[248번 수식 전송]: 6*9*1/8-10/8/9-1/10-1-6*3-4+2/9+1/8/4/6/5/7*1/9/3-1-4-6+7+5+7/9-1/7-5*10/7+10-10*6*7*3-4*4-10-5+8
[239번 결과 수신]: -151.56666666666666
[249번 수식 전송]: 8/1-2/1-1+6/5/6+8-4+10-8-10-9*6-4/9-5-2*4/10-8-4*6/1+10+6*8-9+2+2+7/10*1/10-3/10*10/10+10
[240번 결과 수신]: -152.3
[250번 수식 전송]: 9*4-10+9/3-7*5/3+10*6+8/2+8+5-8-7
[241번 결과 수신]: 2731.0
[251번 수식 전송]: 10/9*1-4-2/7/8+9/3+7*6+2-8*2*7-10
[242번 결과 수신]: -11705.219047619048
[252번 수식 전송]: 1*3+9+8*3-9+3+2-10*3-10+6-4+9-8+10+7-6*5+5*5*2/2/2+2-4*10+6+6/9/8/10-6-8*4/10/7*5/3/5+4-7/1/7-4-8/7+2
[243번 결과 수신]: 164.5
[253번 수식 전송]: 4-3-8*10*8-2/9+4/4/5-1*7+7+4+8/5-1*1/2+1+1
[244번 결과 수신]: 58.44444444444445
[254번 수식 전송]: 4/4/7/3/1*2+8+1*2-9+1/4-9/9*9*4*4-6*9*6/6/7+4*6-7*8/6+4/7*6-10+3-2*3+2/5+2+3-5
[245번 결과 수신]: -311.2428571428572
[255번 수식 전송]: 5*1-9*2*6/2*2*10-5*10+4/3*9*4+5-1*1+10+3/9+10*9/4+8*9*6/8-6+2*3/4-4+3*10-2/4/10-2-4/2+9+4*2+9*10-3
[246번 결과 수신]: 961.5565476190477
[256번 수식 전송]: 4/4+3*6/2-9*1-9*7+2-8+6/4-6*7+3/9/8-8*4-7-8/3*9
[247번 결과 수신]: 183.54722222222222
[257번 수식 전송]: 7+10*10+5-10-10+4*1+9*3-2+8/1+1+3*4*7*10+6-10*4-6+7+5-2/6*1*5*6-2+7
[248번 결과 수신]: -1294.7745976631393
[258번 수식 전송]: 7-10*10-6-10-7-3*10/6/3/5-5/1+10+6+8
[249번 결과 수신]: -28.274444444444434
[259번 수식 전송]: 1/2*2-9/5+4/4/9-6-4-2
[250번 결과 수신]: 79.33333333333334
[260번 수식 전송]: 9*5-2*10/4*10/4*1/4-5+7+7+1*7*7/9/1/2
[251번 결과 수신]: -77.92460317460318
[261번 수식 전송]: 9/3*6+10/10+10+3+9+4-1*1-3/1*5+8+5+5-5-7*3
[252번 결과 수신]: -43.786904761904765
[262번 수식 전송]: 8/1+2-10*10*6+10*8-10+7/5+9-9+10-6/5/3*9-5*10/6
[253번 결과 수신]: -631.9222222222221
[263번 수식 전송]: 5+1*5*6-8/6/8+7+4*10-7*9/5*10
[254번 결과 수신]: -144.87380952380954
[264번 수식 전송]: 1*9+7/7/3+2+1-2*3+5+1-3-1-7-10*3*6*4-4/4+9*2+6-2+1+7+10*10*10+5/7+6-2*6*8+9/2-1
[255번 결과 수신]: -864.7166666666667
[265번 수식 전송]: 4/1+10*3-10/10/8-9+10-1+6-3+3
[256번 결과 수신]: -171.45833333333331
[266번 수식 전송]: 4/7/7/7-4-7*9*1*4/1*4*3-5/7+5+1/8+3-7*6-9*1*10+4-6+5-5+8-7+7*10+7/8+6
[257번 결과 수신]: 937.0
[267번 수식 전송]: 7*2+7/8-1-5/7*5-9+10/1/1-6+3+1+9*10*10+6+2*5*9-9+4-7-5*2+4/10-6/4-4/1-9/5*1+5*10/8/5*7*8
[258번 결과 수신]: -97.33333333333333
[268번 수식 전송]: 7*9*4-9+8*5/1*4*10*6+3+1+6+6/1-4-5-7-5/10-6*1*7/8+1*9+9+6*1+3*9/9
[259번 결과 수신]: -12.68888888888889
[269번 수식 전송]: 6-5/5/7*6-8+2/10-8/4+5-3+5/7+2/10/7/5*1*9-10*9-9/4*5/6/7*6+5*10/7*4+3*7-5+6/4/7*1+4+8-3*3/9/3*10+9
[260번 결과 수신]: 53.59722222222222
[270번 수식 전송]: 10/2+5/7+8*1-5-4-6/5/10/3-2+4/2-9/10-9*6-1-4+5*1+4/2-1+7*8+1-8/5+2-2+3-5+7/10*6
[261번 결과 수신]: 21.0
[271번 수식 전송]: 1+3*6+7/5/5-2-10*8-6*6+10*1+9/2-7/1/9*3/9/8+5*2*9*6+4*9+2-5*9/5
[262번 결과 수신]: -520.5333333333334
[272번 수식 전송]: 4/1+9/8+8/4*4/9-10-5+3-9+2+10
[263번 결과 수신]: -44.16666666666666
[273번 수식 전송]: 6+7-4/2+1-2*3-3-10-4/6/10*10-3-1/1+10+7+2+3-8-9*10+10*4+3+7+7+6*1+8*2/9+9*1-1+2-9/8/4-10*8-8/3/9/4-3-1+6
[264번 결과 수신]: 224.5476190476191
[274번 수식 전송]: 8-8*8-9-3/5/9*3-5/4/9-2*8/1-9*7+3*7*2+9+8+6/1-3*6*1*8-4*6*5*3*1+10-8*10*10*10+2-9*7/5/2+10-6+1
[265번 결과 수신]: 39.875
[275번 수식 전송]: 10/10/3/2/1/2-8*9/10+1/10-3/5+3*1+7/9/10-10-5/3/1-3-4-6+6/6/9-2-9+1+1-7
[266번 결과 수신]: -3076.7026239067054
[276번 수식 전송]: 2+2/7/9+6-8+6/8*6-5-5/2/2-3*6-1/8*2/5+1/1/3+10-10+5-10
[267번 결과 수신]: 1046.4035714285715
[277번 수식 전송]: 8/3*7/6+4*3-2+5+1*9/2/5+3*2+5-4-9/4/6-1*1-5+1+8-3-4-4-5/1+6*3+2/9*1/8/9-3+3+1-1/5-8+6+1+9+4*1/10-6
[268번 결과 수신]: 9864.25
[278번 수식 전송]: 3*7+6+5/10/2+1-9-6/2+3
[269번 결과 수신]: -31.04619047619049
[279번 수식 전송]: 6+4-3/10*4/1-9*9*8-7*7-1*10*3+5
[270번 결과 수신]: 8.374285714285717
[280번 수식 전송]: 4*3*4*1+8*2-4*5-6-3/10-5*3+1+5-7-8+3-8*9*1-7+10-8/6+9+7+8/10
[271번 결과 수신]: 484.7475925925926
[281번 수식 전송]: 3-2/2/8-1*9-5*6-7+2+5*8-10+3-9/5/10*5+4*9/9+8*5-3+7/4*8-7-7-4-10+3
[272번 결과 수신]: -2.9861111111111107
[282번 수식 전송]: 6+2/7-6+2-6/1-3-9/4+9*3+9+3+1+10-5*2*4-3-6/1+8*9+6+8-2-4/8-10*7+10+5*6*5+10+1-4/4-6*2+3-7+4+10
[273번 결과 수신]: -91.24421296296296
[283번 수식 전송]: 2+8/4*8*2+8+9/10*7+2-1*6+2-8
[274번 결과 수신]: -8572.638888888889
[284번 수식 전송]: 10+5*2/9*9+1+10*1+5+4*10/5-7+10/10*2*8/2+6
[275번 결과 수신]: -45.09444444444445
[276번 결과 수신]: -24.434920634920637
[285번 수식 전송]: 10/2*6-8-10-9*1/8+1*2-9+7/9-3-5/6*9-5+8
[286번 수식 전송]: 2-7/10-2+2-4*4/3-5*10+9/2*6*1*6+9+1/4-9-9+2/1/6+1/8/9-5*3-1+5-6+6
[277번 결과 수신]: 33.83919753086419
[287번 수식 전송]: 3-6+6*2*8+9*4+8-4*6-4/3+4/3
[278번 결과 수신]: 19.25
[279번 결과 수신]: -713.2
[288번 수식 전송]: 8-8*2-7-6/9+3-4+6/1-8+1/1-6/4*3*2+10+2-10+10+10+1*3*2+10/3+9*8+1+3
[289번 수식 전송]: 6*5*5*3*7*9+10-5+5*5+7*3*6+7/3+8-1-5+8+5-3+2*9-7-2/2*1/3/2-3/4/8/3+1/6/9/5
[280번 결과 수신]: -36.833333333333336
[290번 수식 전송]: 3*4/8/6-2+3*2*1/10+9/4+8-10-1-7+3/6+10-4-5+6*9/8*4-4*9-8-7*8-7-9
[281번 결과 수신]: 20.975
[291번 수식 전송]: 10*7/9*4*1*6/5-8-1*9/9+1*10+1-1/1/4*5-3-2/4+1*3-7/6/1/10+6-2*6*2+7+1/6/3-6+3-5
[282번 결과 수신]: 173.53571428571428
[292번 수식 전송]: 6-6*2+1/6+8+1*5*6-3+2+8*6/1/8/1+5/6*4+1/8*5/4/10+3*7-7+1+10*6/4+4/2
[283번 결과 수신]: 38.3
[293번 수식 전송]: 5+1*6+7+6*7+8*5-1-9/1*10/3/7+10*6*3+1+9/9-4+7-5*3+3/4+8+4+1/1
[284번 결과 수신]: 51.0
[285번 결과 수신]: -2.8472222222222214
[294번 수식 전송]: 2-6/7*9-7/3*7/10*8+5/2+8-5/1+5*10*2+9+4-7/5
[286번 결과 수신]: 88.56388888888888
[295번 수식 전송]: 5-3/10/10+2*2*10/7*7/8/8*7-6/9*8*6/3-4+7+9/9/5*5*6*7/5-5/8+3/8+10/2/2/9+5-1-10
[287번 결과 수신]: 113.0
[296번 수식 전송]: 10/7*7/7*7+2+4/3+8/9+2/3+7/9
[297번 수식 전송]: 6/10+9-9+6*10+9+10+7*3-10/4-10-1-2*6/10+9/2-7*5+4/8-3+4/1*1/8/5-4/1-1/5-5+6-2/6*6-6/2+7+1-6+3*1+6-5
[288번 결과 수신]: 80.66666666666667
[298번 수식 전송]: 9/3/8+7/4*8/6*6/1-1+3-2*10-3/3*7-6+9/1/9/8/8*1-7-3/4/5-1/5*6*7*5/8+3/9+9/5-8+10+5-10+9*3*6*8/8-3+5*5-10
[289번 결과 수신]: 28531.139120370368
[299번 수식 전송]: 7-4+1*3*6+2+8-9/1-1+6/1*8+4*9*7+5-3/5-9+10+7/7-9*4-9+8+6/2*3-4*5-5-9-3+4-10*4-10/9+10+8+3+6*5*4+5+8/4
[290번 결과 수신]: -96.4
[291번 결과 수신]: 18.52222222222222
[300번 수식 전송]: 4*6-1/8+2+7*10*9/5/4+10/6/9*4/2*2-7-5/1/6/8/1*1/4/8-4+1*6+5*7+5
[301번 수식 전송]: 9*8+10*4/8*7/4-8-9-1-8+6+8+8/7/7*9*7-10/10*7*10*4-1+1-10/6+8*8+2*6*2*9*6/10+1-7/2*3-7-2+5
[292번 결과 수신]: 72.515625
[302번 수식 전송]: 6/3+6+4+3/9+1*8+4-9-2+2+10+5-6/6*6/9+8/9/10*8-2-9*9+7+9+1-1*5-2*1+5/10
[293번 결과 수신]: 278.4642857142857
[303번 수식 전송]: 5/2/9/7/5/4/7/3-7*2-8-6/4*3/2/5-2-2+5*1/9/3/6*5*4/9/8/7+3-8*6/3+6*7-5*4*6+5/8+4+9+4*3-4*1/6-3-4
[294번 결과 수신]: 98.31904761904761
[295번 결과 수신]: 4.106111111111112
[304번 수식 전송]: 8/10+7/4+9+7-8*8*5-10+9*7-2+2+9/8+8*7/8-6+6+6+6-4*9/8/9*8/2*4*7-9*8-2-6*9*10-7+8+7/6/8*4+1+2-7*7+1/10+9
[305번 수식 전송]: 5*8+10*7-7/5/6-9/10*5/2/7-2+5+4/4-5/10-10*7*8-10/6/9+3/9*8-9*7-3+6+1/1*7
[296번 결과 수신]: 15.666666666666668
[297번 결과 수신]: 50.79999999999999
[306번 수식 전송]: 2-9*3*1*7*2/4+7*7+9+4/5/3-4/9+6+8/6*3+5/4-2/3+9+10+2/2+4-10/10*2/2
